date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,sentiment
2020-07-18 00:27:00,iDidURwoMAN,realDonaldTrump,0,0,0,DEFUND THE POLICE DONALD ,,,,1284283493195841539,https://twitter.com/iDidURwoMAN/status/1284283493195841539,Negative
2020-07-18 00:12:03,xoau,JohnSno08379933,1,0,0,What exactly have I lied about? Saying that the government is choosing who to defund? Taking citizens protest out of context and using it to their own advantage/ for their own motives? Bro... tje conversation is allowed to evolve and be informational. The GOVT is in on it and if,,,,1284279732847235074,https://twitter.com/xoau/status/1284279732847235074,Negative
2020-07-18 00:09:29,OPCGhost,,2,6,27,There's a greater than zero chance that someone on his team told him defund &amp; abolish the police was in the compact. They play him for a sucker all the time to get their personal bullshit favorites out there. Because he is a sucker.,,,,1284279084701425666,https://twitter.com/OPCGhost/status/1284279084701425666,Negative
2020-07-17 23:52:27,BillysBOS,WGNNews,0,0,1,"Here we go. Yes, defund the Police, send all the social workers you have to quell the violence. These ILLEGAL GUNS need to be taken off the street. Take the cuffs off the Police, Lori and Kim.",,,,1284274799053807616,https://twitter.com/BillysBOS/status/1284274799053807616,Negative
2020-07-17 23:51:43,AustinJamesMink,scottEmovienerd,0,0,1,Defund and demilitarize,,,,1284274615989293057,https://twitter.com/AustinJamesMink/status/1284274615989293057,Positive
2020-07-17 23:50:11,leeStarr20,,0,0,0,Since the leftest Marxist want to defund police agencies it’s high time to defund all colleges no more federal monies. Nothing but crap is coming out of these so called institutions of higher learning except no mind clapping seal bobblheads. Enough is enough.,,,,1284274229173575680,https://twitter.com/leeStarr20/status/1284274229173575680,Negative
2020-07-17 23:42:12,CherMarlee,,0,0,0,"""Fox News’ Chris Wallace challenges Trump’s claim that Joe Biden wants to defund the police"" ",,,,1284272220399968256,https://twitter.com/CherMarlee/status/1284272220399968256,Negative
2020-07-17 23:40:31,btoch,,0,0,0,"The ladies when I pronounce ""bruschetta"" correctly",,,,1284271796129337345,https://twitter.com/btoch/status/1284271796129337345,Positive
2020-07-17 23:40:28,MicahLC,,0,0,2,"I don't have great answers to any of them, aside from - don't go out if you can avoid it - wear a mask if you do - defund the police and abolish ICE and redirect that funding to healthcare, housing, childcare, and education.",,,,1284271783999410176,https://twitter.com/MicahLC/status/1284271783999410176,Negative
2020-07-17 23:38:09,datagenius,,0,0,1,"Top story: @brooklynmutt: 'Trump interrupts interview to show proof that Biden plans to defund the police. It did not go well ' , see more http://tweetedtimes.com/datagenius?s=tnp",,@brooklynmutt,,1284271201049817090,https://twitter.com/datagenius/status/1284271201049817090,Positive
2020-07-17 23:32:20,gretelisabeth,knockoffthot,1,0,1,it’s all AI get the pattern instead,,,,1284269737296437249,https://twitter.com/gretelisabeth/status/1284269737296437249,Positive
2020-07-17 23:29:28,skiski7125,JoshuaPotash,0,0,0,"oh look, another item the cops clearly didn’t need, funded. DEFUND THE POLICE ",,,,1284269017335828481,https://twitter.com/skiski7125/status/1284269017335828481,Negative
2020-07-17 23:24:41,eggsonmyfeet,chicagosmayor,0,0,1,Defund Chicago Police. Take them out of schools ,,,,1284267811951579136,https://twitter.com/eggsonmyfeet/status/1284267811951579136,Negative
2020-07-17 23:22:26,RM_Trev,,0,0,1,Defund the police and military and give that money to the schools Jesus fucking Christ how is this so hard? For fucks sake ,,,,1284267245393321986,https://twitter.com/RM_Trev/status/1284267245393321986,Negative
2020-07-17 23:21:05,pam53,,0,0,0,"@BenBradleyTV why isn’t it reported the protesters are spreading virus? Do you think a huge crowd crammed together to defund CPD are following guidelines, Or can’t @WGN say anything as it may be seen as racist? How’s your white privilege doing today Ben?What a joke! #DefundPolice",,@BenBradleyTV @wgn,#DefundPolice,1284266906149695490,https://twitter.com/pam53/status/1284266906149695490,Positive
2020-07-17 23:18:52,okaychicago,KelgoreTrout,0,0,0,Office friend who moves the plot but has no distinguishing personality traits,,,,1284266346033930243,https://twitter.com/okaychicago/status/1284266346033930243,Positive
2020-07-17 23:16:54,meat,,0,0,8,my boyfriend didn't serve his wife's country for me to have to wear a mask in this Kroger!!!,,,,1284265852888584193,https://twitter.com/meat/status/1284265852888584193,Positive
2020-07-17 23:15:42,meat,helenhousandi,0,0,1,i just feel like sweat wicking and stain resistant is the mood and the moment for me rn,,,,1284265552966488065,https://twitter.com/meat/status/1284265552966488065,Negative
2020-07-17 23:14:22,Petty_Explorer,instrumelo,0,0,0,AGAIN. FUCK THE POLICE. ACAB. Defund the god damn policy. ,,,,1284265216071483392,https://twitter.com/Petty_Explorer/status/1284265216071483392,Negative
2020-07-17 23:11:09,Chicagodecks,_chris_haas,1,0,9,Last time I checked the words redirect isn’t the same as defund.. a non-critical thinker could easily confuse those two words...,,,,1284264406390538248,https://twitter.com/Chicagodecks/status/1284264406390538248,Negative
2020-07-17 23:08:37,SeanSeanX1,mel_faith1,0,0,0,Defund?,,,,1284263766587256832,https://twitter.com/SeanSeanX1/status/1284263766587256832,Positive
2020-07-17 23:07:57,CAARPRNow,,0,8,22,When CPAC is in action We wouldn’t have to ask city council to defund the police.... with WE will defund the police!! #CPACNow,,,#CPACNow,1284263599331041282,https://twitter.com/CAARPRNow/status/1284263599331041282,Negative
2020-07-17 23:02:26,Misanthrologue,UROCKlive1,0,1,1,"He’s got to have dementia. He genuinely inhabits a different reality than we do, and he’ll vigorously defend it against ours. He really did believe Biden wants to defund the police, when in fact, no such thing is true. Actually called for the documentation and was WRONG.",,,,1284262212106956801,https://twitter.com/Misanthrologue/status/1284262212106956801,Negative
2020-07-17 23:02:25,bestlotionsdeal,bestlotionsdeal,1,0,0,... this we would empty our prisons and offer these criminals Freedom again. Then we could totally defund the police and do the humane thing by giving the criminals to Mexico according to some ideologies liberals have. How do you think Mexico would like that?,,,,1284262207442882561,https://twitter.com/bestlotionsdeal/status/1284262207442882561,Negative
2020-07-17 23:02:02,rickperlstein,AnnFabian1,0,0,0,"Luckily, it's going nowhere. Recent polls show 77 percent grasp that ""defund the police"" means ""cut back on police """,,,,1284262109610741760,https://twitter.com/rickperlstein/status/1284262109610741760,Negative
2020-07-17 22:58:03,those2lenas,,0,0,0,Fox host Chris Wallace fact-checks Trump claim Biden wants to defund police ,,,,1284261108249956352,https://twitter.com/those2lenas/status/1284261108249956352,Negative
2020-07-17 22:55:31,MrJesusJMontero,,0,1,7,"Photo of the Defund CPD, Decolonize Zhigaagoong: Black, Indigenous Solidarity Rally at Buckingham Fountain. @BLMChi, @Chi_Nations, @byp100, @BSAllianceChi &amp; others are calling for the abolishment of police and redistribution of funds to Chicago residents. #ChicagoProtest",,@BLMChi @Chi_Nations @byp100 @BSAllianceChi,#ChicagoProtest,1284260471596617729,https://twitter.com/MrJesusJMontero/status/1284260471596617729,Negative
2020-07-17 22:51:54,CAARPRNow,,0,19,67,"Today we are demanding not only that they defund CPD but also that we decolonize Zhigaagoong!@BLMchi at today’s Black, Indigenous solidarity rally",,,,1284259562833534977,https://twitter.com/CAARPRNow/status/1284259562833534977,Positive
2020-07-17 22:49:52,MatthewBorus,,0,0,0,"If you approach an unprecedented, dangerous situation with the hope that you can address it but stay ""budget neutral,"" that raises huge flags about your priorities. Find other areas to defund, find new revenue, or keep the school year online. Don't cut corners on health.",,,,1284259051103281152,https://twitter.com/MatthewBorus/status/1284259051103281152,Negative
2020-07-17 22:47:10,BaburRealer,,0,0,0,#DecolonizeZhigaagoong#BlackLivesMatter#Defund ThePolice#Chicago ,,,,1284258371357401088,https://twitter.com/BaburRealer/status/1284258371357401088,Positive
2020-07-17 22:45:53,theeodorakc,theestallion,0,0,1,"It is deadass thanks to you that I have the confidence to say FUCK THESE NIGGAS w my full chest. So fuck these niggas, and please get some good rest, sis ",,,,1284258047515336705,https://twitter.com/theeodorakc/status/1284258047515336705,Positive
2020-07-17 22:42:19,postachinni,wjohnkingston,1,0,0,Biden can't defund them. They are funded locally.,,,,1284257148990631936,https://twitter.com/postachinni/status/1284257148990631936,Positive
2020-07-17 22:35:41,viasouthside,KyleKashuv,0,0,0,So what you’re saying is police don’t protect people? Glad we’re on the same page kid. Defund the police.,,,,1284255482409033731,https://twitter.com/viasouthside/status/1284255482409033731,Positive
2020-07-17 22:34:46,postachinni,seansuchma_14,0,1,5,Biden has no authority to defund the police. Are you really that dumb. Local taxes pay for them. And his CJR plan has an additional $300 million for cops - even though the crooks don't deserve a penny after we in Chicago have paid $500 million in settlements for the police dept.,,,,1284255248660471808,https://twitter.com/postachinni/status/1284255248660471808,Negative
2020-07-17 22:26:49,Ms_ShanahB,,0,2,4,"Defund the police or not? What does that mean? Addressing mental health in our Black communities is 1step. Providing transparent sensitivity,trauma,&amp; mental health training for the police is another step. I discussed more steps on ⁦@fox32news⁩ 2day.",,@fox32news,,1284253247750975488,https://twitter.com/Ms_ShanahB/status/1284253247750975488,Negative
2020-07-17 22:26:02,rashanahbaldwin,,0,1,1,"Defund the police or not? What does that mean? Addressing mental health in our Black communities is 1step. Providing transparent sensitivity,trauma,&amp; mental health training for the police is another step. I discussed more steps on ⁦@fox32news⁩ 2day. https://www.fox32chicago.com/video/831113",,@fox32news,,1284253052015390720,https://twitter.com/rashanahbaldwin/status/1284253052015390720,Negative
2020-07-17 22:22:27,meat,KammanSamantha,3,0,5,literally thought this was a pic of someone shitting on the israeli flag ,,,,1284252151766749189,https://twitter.com/meat/status/1284252151766749189,Negative
2020-07-17 22:18:07,meat,helenhousandi,1,0,2,“athleisure is all that fits me right now” with a side of “performancewear because my whole life is performance”,,,,1284251060618571781,https://twitter.com/meat/status/1284251060618571781,Negative
2020-07-17 22:14:26,delvecchiograce,,27,232,911,Here at Buckingham Fountain for the Black and Indigenous Solidarity Rally calling to defund CPD and decolonize Zhigaagoong #ChicagoProtests,,,#ChicagoProtests,1284250132888858624,https://twitter.com/delvecchiograce/status/1284250132888858624,Negative
2020-07-17 22:04:32,jordannachicago,CNN,0,0,2,LOL BYE!!!! WHY IS EVERYTHING AFFECTING ME SO HEAVILY TODAY!!!! GOODBYE!!!!!!!!!!!!!!!!,,,,1284247643011645441,https://twitter.com/jordannachicago/status/1284247643011645441,Negative
2020-07-17 22:04:29,boyce_hudson,ESOP_STL,0,0,0,Fire him and defund y’all. #defund ,,,#defund,1284247627157188609,https://twitter.com/boyce_hudson/status/1284247627157188609,Positive
2020-07-17 22:04:16,okaychicago,cushbomb,0,0,0,Sell them,,,,1284247575500140549,https://twitter.com/okaychicago/status/1284247575500140549,Negative
2020-07-17 22:02:01,jordannachicago,ericzieg,0,0,1,deal,,,,1284247009478746112,https://twitter.com/jordannachicago/status/1284247009478746112,Negative
2020-07-17 22:00:45,KJulius10,TomFitton,0,0,3,"Wow, that was tough to watch. Defund the police? Yeah okay.",,,,1284246688165703681,https://twitter.com/KJulius10/status/1284246688165703681,Negative
2020-07-17 21:51:45,yesgregyes,brooklynmutt,0,0,0,"In Trump World, as long as Trump says it, then it's true. Defund The Police is leverage - it's the righteous response to Law &amp; Order - which is coded language for tear gas &amp; rubber bullets. We will not be pushed around by thugs in police uniforms. #ChrisWallace",,,#ChrisWallace,1284244424139198464,https://twitter.com/yesgregyes/status/1284244424139198464,Positive
2020-07-17 21:51:31,nackoball,,0,0,1,@chicagosmayor it may not be for you to say whether or not Madigan should step down as a result of his and ComEd's corruption. But it IS for you to say whether the city continues to do business with a notoriously corrupt company. #DemocratizeComEd.,,@chicagosmayor,#DemocratizeComEd,1284244365435719681,https://twitter.com/nackoball/status/1284244365435719681,Positive
2020-07-17 21:50:47,exavierpope,,0,0,4,Defund 12,,,,1284244179028267012,https://twitter.com/exavierpope/status/1284244179028267012,Negative
2020-07-17 21:50:07,ReignbowFlexx,NameTakenSorry,1,0,0,"NOBODY IS SAYING GET RID OF COPS ! That’s you and everyone who has this same ridiculous notion that defund the police means get rid of them, it means cut some of their funding and relocate it to places it’ll do more good! Like maybe schools and community centers like libraries",,,,1284244014875783169,https://twitter.com/ReignbowFlexx/status/1284244014875783169,Negative
2020-07-17 21:39:36,ActorRGlover,,0,0,0,@mayasintress took some time to discuss her career as a dominatrix. We discuss her passion for bondage and the importance of safety!! We also discuss her thoughts on calls by the mob to defund @Pornhub and much more!!,,@mayasintress @Pornhub,,1284241364822167554,https://twitter.com/ActorRGlover/status/1284241364822167554,Positive
2020-07-17 21:38:47,btoch,ewarren,1,0,0,This is almost as embarrassing as the DNA test thing tbh. Maybe Bailey should be working harder to push Joe on M4A during a pandemic where millions have lost their health insurance,,,,1284241160945491976,https://twitter.com/btoch/status/1284241160945491976,Negative
2020-07-17 21:32:50,jordannachicago,,1,0,9,quietly logging off facebook and never logging back in again bc I simply....can not,,,,1284239664161980416,https://twitter.com/jordannachicago/status/1284239664161980416,Negative
2020-07-17 21:25:25,rosnerisland,BlockClubCHI,0,0,6,"If they're not killing people for violating traffic laws, they are killing people with their own reckless driving. Disarm, defund, and take away their fucking internal-combustion battering rams ",,,,1284237796585213952,https://twitter.com/rosnerisland/status/1284237796585213952,Negative
2020-07-17 21:24:40,juicycdobbs,jasmineyoung6,0,0,1,He probably doesn’t even know what defund the police means..,,,,1284237607518560257,https://twitter.com/juicycdobbs/status/1284237607518560257,Negative
2020-07-17 21:23:45,DrNikkiMartinez,wolfie_tx,1,1,6,"""And then Chris Wallace broke out into tears and said SIR... I'm so sorry. You were correct. Not ONLY does it say he wants to abolish & defund the police, it says he wants open borders, to take their first child and get them addicted to heroin. I NEVER KNEW this! Thank you SIR!""",,,,1284237377960128520,https://twitter.com/DrNikkiMartinez/status/1284237377960128520,Negative
